CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,RFM,Segment
14898,24,23,324.40000000000003,3,3,3,3,333,Loyal Customers
14901,12,8,146.58,3,2,2,0,322,Potential Loyalist
14902,26,6,117.9,3,2,2,0,322,Potential Loyalist
14903,22,64,465.23999999999984,3,3,3,3,333,Loyal Customers
14904,3,13,147.94,3,2,2,0,322,Potential Loyalist
14905,158,5,213.99999999999997,1,1,2,1,112,Need Attention
14907,4,23,487.9000000000001,3,3,3,3,333,Loyal Customers
14908,75,1,45.0,2,1,1,2,211,At Risk
14910,3,9,143.53,3,2,2,0,322,Potential Loyalist
14913,36,14,228.98000000000002,2,2,2,1,222,Need Attention
14915,92,6,177.98000000000002,1,2,2,1,122,Need Attention
14916,71,13,229.03000000000003,2,2,2,1,222,Need Attention
14918,116,14,478.91,1,2,3,1,123,Need Attention
14920,213,14,237.29,1,2,2,1,122,Need Attention
14921,31,15,221.95,2,2,2,0,222,Potential Loyalist
14923,51,9,167.94000000000003,2,2,2,1,222,Need Attention
14924,246,1,15.8,1,1,1,2,111,At Risk
14929,33,4,74.6,2,1,1,0,211,Potential Loyalist
14944,30,30,916.6900000000003,2,3,3,3,233,Loyal Customers
14947,131,1,30.0,1,1,1,2,111,At Risk
14948,24,18,260.4699999999999,3,3,3,0,333,Potential Loyalist
14950,20,4,64.0,3,1,1,0,311,Potential Loyalist
14951,80,1,15.600000000000001,2,1,1,2,211,At Risk
14952,60,25,1138.3200000000002,2,3,3,3,233,Loyal Customers
14953,26,10,45.709999999999994,3,2,1,0,321,Potential Loyalist
14954,13,19,101.57000000000002,3,3,2,0,332,Potential Loyalist
14957,254,1,3.9,1,1,1,2,111,At Risk
14958,148,6,40.7,1,2,1,2,121,At Risk
14959,65,10,131.94,2,2,2,1,222,Need Attention
14960,9,7,40.01,3,2,1,0,321,Potential Loyalist
14961,11,59,1467.8700000000003,3,3,3,3,333,Loyal Customers
14962,271,1,70.2,1,1,1,2,111,At Risk
14963,10,36,248.26999999999995,3,3,3,3,333,Loyal Customers
14964,248,4,29.55,1,1,1,2,111,At Risk
14965,97,18,211.85999999999999,1,3,2,1,132,Need Attention
14966,15,8,59.83,3,2,1,0,321,Potential Loyalist
14967,50,2,109.80000000000001,2,1,2,2,212,At Risk
14968,31,4,13.850000000000001,2,1,1,2,211,At Risk
14970,69,4,182.3,2,1,2,1,212,Need Attention
14971,36,30,215.34,2,3,2,3,232,Loyal Customers
14972,129,2,14.01,1,1,1,2,111,At Risk
14973,108,4,97.32,1,1,2,1,112,Need Attention
14974,38,4,19.529999999999998,2,1,1,2,211,At Risk
14975,58,2,85.32,2,1,2,2,212,At Risk
14976,58,16,205.76999999999998,2,3,2,1,232,Need Attention
14978,73,46,371.51,2,3,3,3,233,Loyal Customers
14981,247,4,50.46,1,1,1,2,111,At Risk
14984,20,15,80.68,3,2,2,0,322,Potential Loyalist
14985,199,18,46.660000000000004,1,3,1,1,131,Need Attention
14987,16,1,81.6,3,1,2,0,312,Potential Loyalist
14988,212,11,103.08000000000001,1,2,2,1,122,Need Attention
14995,39,8,28.129999999999995,2,2,1,0,221,Potential Loyalist
14997,47,6,134.16,2,2,2,1,222,Need Attention
14998,171,12,111.47000000000001,1,2,2,1,122,Need Attention
15000,48,12,77.32000000000001,2,2,1,1,221,Need Attention
15002,116,19,238.22,1,3,2,1,132,Need Attention
15004,148,23,147.54000000000002,1,3,2,1,132,Need Attention
15005,16,236,1344.3899999999994,3,3,3,3,333,Loyal Customers
15006,52,28,108.99000000000002,2,3,2,1,232,Need Attention
15007,160,1,4.16,1,1,1,2,111,At Risk
15009,13,29,207.11,3,3,2,3,332,Loyal Customers
15010,36,8,111.05000000000001,2,2,2,0,222,Potential Loyalist
15012,54,18,58.61,2,3,1,1,231,Need Attention
15014,44,6,94.18,2,2,2,0,222,Potential Loyalist
15016,173,5,54.760000000000005,1,1,1,2,111,At Risk
15017,34,1,4.2,2,1,1,2,211,At Risk
15018,39,6,88.53999999999999,2,2,2,0,222,Potential Loyalist
15019,267,15,52.3,1,2,1,1,121,Need Attention
15021,9,95,456.9600000000001,3,3,3,3,333,Loyal Customers
15022,12,22,133.95000000000002,3,3,2,0,332,Potential Loyalist
15023,4,111,1246.7100000000003,3,3,3,3,333,Loyal Customers
15024,10,25,267.59000000000003,3,3,3,3,333,Loyal Customers
15025,34,16,75.4,2,3,1,0,231,Potential Loyalist
15026,81,8,81.53999999999999,2,2,2,1,222,Need Attention
15027,31,9,343.49999999999994,2,2,3,0,223,Potential Loyalist
15028,9,7,62.349999999999994,3,2,1,0,321,Potential Loyalist
15030,72,1,95.4,2,1,2,2,212,At Risk
15031,5,19,95.89000000000001,3,3,2,0,332,Potential Loyalist
15032,257,3,359.5,1,1,3,1,113,Need Attention
15033,5,102,557.1899999999998,3,3,3,3,333,Loyal Customers
15034,16,72,945.7099999999999,3,3,3,3,333,Loyal Customers
15035,90,2,37.050000000000004,2,1,1,2,211,At Risk
15036,73,25,121.85,2,3,2,1,232,Need Attention
15038,69,19,102.22,2,3,2,1,232,Need Attention
15039,10,305,3602.6699999999987,3,3,3,3,333,Loyal Customers
15041,171,10,31.139999999999997,1,2,1,2,121,At Risk
15043,32,1,179.0,2,1,2,2,212,At Risk
15044,20,94,1578.4600000000005,3,3,3,3,333,Loyal Customers
15045,152,3,98.88,1,1,2,2,112,At Risk
15046,10,45,983.7199999999999,3,3,3,3,333,Loyal Customers
15047,270,6,100.4,1,2,2,1,122,Need Attention
15048,66,13,66.76000000000002,2,2,1,1,221,Need Attention
15050,26,15,371.95,3,2,3,3,323,Loyal Customers
15051,24,39,394.34000000000003,3,3,3,3,333,Loyal Customers
15052,320,5,22.4,1,1,1,2,111,At Risk
15053,5,16,143.05,3,3,2,0,332,Potential Loyalist
15054,13,26,71.00000000000001,3,3,1,0,331,Potential Loyalist
15057,316,4,211.5,1,1,2,1,112,Need Attention
15058,26,35,286.43999999999994,3,3,3,3,333,Loyal Customers
15059,41,53,319.61999999999995,2,3,3,3,233,Loyal Customers
15060,9,23,87.16,3,3,2,0,332,Potential Loyalist
15061,4,58,6916.620000000001,3,3,3,3,333,Loyal Customers
15062,72,18,340.41999999999996,2,3,3,1,233,Need Attention
15063,214,2,45.4,1,1,1,2,111,At Risk
15065,38,17,529.05,2,3,3,3,233,Loyal Customers
15066,54,12,252.79999999999998,2,2,3,1,223,Need Attention
15067,79,16,357.74,2,3,3,1,233,Need Attention
15068,47,21,116.53999999999999,2,3,2,1,232,Need Attention
15069,180,7,109.80000000000001,1,2,2,1,122,Need Attention
15071,94,5,205.0,1,1,2,1,112,Need Attention
15073,10,11,201.55,3,2,2,0,322,Potential Loyalist
15074,106,7,144.92000000000002,1,2,2,1,122,Need Attention
15075,78,6,261.86,2,2,3,1,223,Need Attention
15076,173,4,63.3,1,1,1,2,111,At Risk
15078,8,83,1901.0199999999998,3,3,3,3,333,Loyal Customers
15079,213,9,184.11,1,2,2,1,122,Need Attention
15081,23,6,89.94999999999999,3,2,2,0,322,Potential Loyalist
15083,257,1,14.850000000000001,1,1,1,2,111,At Risk
15087,282,2,43.8,1,1,1,2,111,At Risk
15088,22,15,281.52000000000004,3,2,3,0,323,Potential Loyalist
15089,11,29,589.4999999999999,3,3,3,3,333,Loyal Customers
15090,309,3,45.4,1,1,1,2,111,At Risk
15091,68,6,77.91000000000001,2,2,2,1,222,Need Attention
15092,216,3,46.8,1,1,1,2,111,At Risk
15093,19,15,715.8399999999999,3,2,3,3,323,Loyal Customers
15095,104,7,205.5,1,2,2,1,122,Need Attention
15096,43,1,6.64,2,1,1,2,211,At Risk
15097,5,5,56.8,3,1,1,0,311,Potential Loyalist
15099,85,5,67.48,2,1,1,1,211,Need Attention
15101,9,2,58.53,3,1,1,0,311,Potential Loyalist
15103,32,5,78.54,2,1,2,0,212,Potential Loyalist
15104,197,14,198.91999999999996,1,2,2,1,122,Need Attention
15105,19,17,358.22,3,3,3,3,333,Loyal Customers
15106,18,24,321.42,3,3,3,3,333,Loyal Customers
15107,331,3,40.45,1,1,1,2,111,At Risk
15109,246,6,103.35000000000001,1,2,2,1,122,Need Attention
15110,24,7,243.05,3,2,3,0,323,Potential Loyalist
15111,30,12,272.75,2,2,3,0,223,Potential Loyalist
15113,10,18,586.1,3,3,3,3,333,Loyal Customers
15114,31,32,529.8599999999999,2,3,3,3,233,Loyal Customers
15115,19,5,76.80000000000001,3,1,1,0,311,Potential Loyalist
15116,18,10,210.76,3,2,2,0,322,Potential Loyalist
15117,15,14,376.91,3,2,3,3,323,Loyal Customers
15118,135,1,244.8,1,1,3,2,113,At Risk
15119,246,1,16.5,1,1,1,2,111,At Risk
15120,134,5,77.3,1,1,1,1,111,Need Attention
15121,289,4,74.55000000000001,1,1,1,2,111,At Risk
15122,115,17,355.86,1,3,3,1,133,Need Attention
15123,8,17,332.39000000000004,3,3,3,3,333,Loyal Customers
15124,23,6,74.32,3,2,1,0,321,Potential Loyalist
15125,26,24,2054.3399999999997,3,3,3,3,333,Loyal Customers
15127,66,8,227.51999999999998,2,2,2,1,222,Need Attention
15128,61,20,290.82000000000005,2,3,3,1,233,Need Attention
15129,51,13,615.7,2,2,3,1,223,Need Attention
15130,170,4,73.2,1,1,1,2,111,At Risk
15132,106,11,159.55999999999997,1,2,2,1,122,Need Attention
15133,128,8,254.12,1,2,3,1,123,Need Attention
15134,15,19,410.18,3,3,3,3,333,Loyal Customers
15135,240,2,30.0,1,1,1,2,111,At Risk
15136,3,22,479.42999999999995,3,3,3,3,333,Loyal Customers
15139,337,2,27.900000000000002,1,1,1,2,111,At Risk
15140,53,17,525.24,2,3,3,1,233,Need Attention
15142,47,6,107.5,2,2,2,1,222,Need Attention
15143,226,2,28.200000000000003,1,1,1,2,111,At Risk
15144,9,41,1276.1,3,3,3,3,333,Loyal Customers
15145,5,13,238.46000000000004,3,2,2,0,322,Potential Loyalist
15146,165,26,364.41999999999985,1,3,3,1,133,Need Attention
15147,241,6,92.70000000000002,1,2,2,1,122,Need Attention
15148,11,4,54.51,3,1,1,0,311,Potential Loyalist
15149,134,6,146.55,1,2,2,1,122,Need Attention
15150,18,61,961.2399999999996,3,3,3,3,333,Loyal Customers
15152,10,47,817.64,3,3,3,3,333,Loyal Customers
15153,32,4,57.7,2,1,1,0,211,Potential Loyalist
15154,76,20,46.81,2,3,1,1,231,Need Attention
15156,2,11,245.25,3,2,3,0,323,Potential Loyalist
15157,4,33,585.84,3,3,3,3,333,Loyal Customers
15158,46,3,189.6,2,1,2,1,212,Need Attention
15159,5,143,3771.400000000001,3,3,3,3,333,Loyal Customers
15160,358,1,106.2,1,1,2,2,112,At Risk
15163,19,6,66.22,3,2,1,0,321,Potential Loyalist
15164,69,21,175.29,2,3,2,1,232,Need Attention
15167,321,4,12.65,1,1,1,2,111,At Risk
15168,26,2,32.4,3,1,1,2,311,At Risk
15172,9,17,251.54000000000005,3,3,3,0,333,Potential Loyalist
15174,323,4,67.02,1,1,1,2,111,At Risk
15175,72,3,25.16,2,1,1,2,211,At Risk
15178,261,1,19.5,1,1,1,2,111,At Risk
15179,19,15,468.77,3,2,3,3,323,Loyal Customers
15181,67,7,337.79999999999995,2,2,3,1,223,Need Attention
15182,155,4,100.44999999999999,1,1,2,1,112,Need Attention
15184,30,18,117.41,2,3,2,0,232,Potential Loyalist
15185,71,6,56.4,2,2,1,1,221,Need Attention
15186,15,5,88.86,3,1,2,0,312,Potential Loyalist
15187,2,26,1636.3799999999999,3,3,3,3,333,Loyal Customers
15189,2,41,3379.109999999999,3,3,3,3,333,Loyal Customers
15192,120,9,138.72,1,2,2,1,122,Need Attention
15193,61,1,19.799999999999997,2,1,1,2,211,At Risk
15194,4,58,1701.81,3,3,3,3,333,Loyal Customers
15195,3,1,3861.0,3,1,3,0,313,Potential Loyalist
15197,11,8,683.5500000000001,3,2,3,3,323,Loyal Customers
15198,93,2,50.400000000000006,1,1,1,2,111,At Risk
15199,95,1,49.050000000000004,1,1,1,2,111,At Risk
15201,88,11,314.84,2,2,3,1,223,Need Attention
15203,26,30,429.08000000000015,3,3,3,3,333,Loyal Customers
15204,358,1,59.400000000000006,1,1,1,2,111,At Risk
15205,86,10,137.44,2,2,2,1,222,Need Attention
15206,100,1,61.199999999999996,1,1,1,2,111,At Risk
15208,2,6,202.85,3,2,2,0,322,Potential Loyalist
15210,226,2,70.11,1,1,1,2,111,At Risk
15211,61,8,136.14,2,2,2,1,222,Need Attention
15213,330,6,81.60000000000001,1,2,2,1,122,Need Attention
15214,2,28,452.29000000000013,3,3,3,3,333,Loyal Customers
15215,47,6,103.75,2,2,2,1,222,Need Attention
15218,11,32,982.87,3,3,3,3,333,Loyal Customers
15219,177,2,25.5,1,1,1,2,111,At Risk
15220,52,28,419.18,2,3,3,3,233,Loyal Customers
15223,226,3,189.20000000000002,1,1,2,1,112,Need Attention
15224,359,1,13.200000000000001,1,1,1,2,111,At Risk
15225,235,4,65.1,1,1,1,2,111,At Risk
15226,311,1,15.299999999999999,1,1,1,2,111,At Risk
15227,37,9,162.76999999999998,2,2,2,0,222,Potential Loyalist
15228,67,20,456.42,2,3,3,1,233,Need Attention
15230,241,6,89.4,1,2,2,1,122,Need Attention
15232,114,9,190.66,1,2,2,1,122,Need Attention
15234,277,1,1.92,1,1,1,2,111,At Risk
15235,218,25,381.68999999999994,1,3,3,1,133,Need Attention
15236,299,4,96.0,1,1,2,1,112,Need Attention
15237,79,17,227.52999999999997,2,3,2,1,232,Need Attention
15238,30,10,263.40999999999997,2,2,3,0,223,Potential Loyalist
15239,11,4,53.0,3,1,1,0,311,Potential Loyalist
15240,45,14,229.81000000000003,2,2,2,1,222,Need Attention
15241,67,19,317.14,2,3,3,1,233,Need Attention
15243,75,4,49.25,2,1,1,2,211,At Risk
15244,66,7,159.36,2,2,2,1,222,Need Attention
15245,135,18,701.82,1,3,3,1,133,Need Attention
15246,239,4,52.800000000000004,1,1,1,2,111,At Risk
15247,123,1,81.6,1,1,2,2,112,At Risk
15249,32,72,1327.1599999999994,2,3,3,3,233,Loyal Customers
15251,10,29,3027.2099999999996,3,3,3,3,333,Loyal Customers
15252,37,10,166.49,2,2,2,0,222,Potential Loyalist
15253,17,15,248.24999999999994,3,2,3,0,323,Potential Loyalist
15254,128,6,116.03,1,2,2,1,122,Need Attention
15255,67,13,242.06000000000003,2,2,3,1,223,Need Attention
15257,284,3,92.05,1,1,2,2,112,At Risk
15258,169,8,127.45,1,2,2,1,122,Need Attention
15260,143,6,129.1,1,2,2,1,122,Need Attention
15261,136,1,17.4,1,1,1,2,111,At Risk
15263,107,4,44.82000000000001,1,1,1,2,111,At Risk
15264,65,3,50.550000000000004,2,1,1,2,211,At Risk
15265,152,17,313.73999999999995,1,3,3,1,133,Need Attention
15266,339,1,17.85,1,1,1,2,111,At Risk
15267,183,2,550.8,1,1,3,1,113,Need Attention
15269,24,1,118.80000000000001,3,1,2,2,312,At Risk
15270,16,9,263.75,3,2,3,0,323,Potential Loyalist
15271,8,59,521.3399999999999,3,3,3,3,333,Loyal Customers
15272,58,13,132.54,2,2,2,1,222,Need Attention
15274,5,8,108.25999999999999,3,2,2,0,322,Potential Loyalist
15275,38,9,146.73000000000002,2,2,2,0,222,Potential Loyalist
15276,67,12,22.17,2,2,1,2,221,At Risk
15277,47,3,35.34,2,1,1,2,211,At Risk
15279,355,2,35.2,1,1,1,2,111,At Risk
15280,173,4,23.32,1,1,1,2,111,At Risk
15281,59,39,674.54,2,3,3,3,233,Loyal Customers
15286,50,1,66.4,2,1,1,2,211,At Risk
15287,23,6,111.15,3,2,2,0,322,Potential Loyalist
15288,44,15,465.68,2,2,3,1,223,Need Attention
15289,30,12,188.07000000000002,2,2,2,0,222,Potential Loyalist
15290,5,44,1701.8,3,3,3,3,333,Loyal Customers
15291,26,18,571.7799999999999,3,3,3,3,333,Loyal Customers
15292,202,5,40.75,1,1,1,2,111,At Risk
15296,51,45,768.3299999999997,2,3,3,3,233,Loyal Customers
15297,11,8,141.42000000000002,3,2,2,0,322,Potential Loyalist
15298,3,34,1558.1799999999998,3,3,3,3,333,Loyal Customers
15300,65,3,48.5,2,1,1,2,211,At Risk
15301,51,43,774.7099999999997,2,3,3,3,233,Loyal Customers
15303,291,4,65.8,1,1,1,2,111,At Risk
15304,61,5,176.5,2,1,2,1,212,Need Attention
15306,65,13,243.0,2,2,3,1,223,Need Attention
15307,96,1,14.850000000000001,1,1,1,2,111,At Risk
15308,275,3,60.6,1,1,1,2,111,At Risk
15311,1,447,11758.490000000003,3,3,3,3,333,Loyal Customers
15312,76,6,128.24,2,2,2,1,222,Need Attention
15314,200,5,70.08,1,1,1,2,111,At Risk
15315,65,6,91.38000000000001,2,2,2,1,222,Need Attention
15316,327,1,165.0,1,1,2,2,112,At Risk
15318,4,5,36.96,3,1,1,0,311,Potential Loyalist
15319,284,1,17.700000000000003,1,1,1,2,111,At Risk
15320,45,7,55.55,2,2,1,0,221,Potential Loyalist
15321,71,20,611.6999999999998,2,3,3,1,233,Need Attention
15322,86,9,160.83999999999997,2,2,2,1,222,Need Attention
15325,104,15,61.25999999999999,1,2,1,1,121,Need Attention
15326,334,6,60.779999999999994,1,2,1,2,121,At Risk
15327,53,1,10.2,2,1,1,2,211,At Risk
15329,40,15,213.67999999999998,2,2,2,1,222,Need Attention
15330,61,1,69.6,2,1,1,2,211,At Risk
15333,209,3,378.53999999999996,1,1,3,1,113,Need Attention
15334,157,22,63.34999999999998,1,3,1,1,131,Need Attention
15335,54,6,17.9,2,2,1,2,221,At Risk
15339,67,15,103.57,2,2,2,1,222,Need Attention
15341,81,4,517.36,2,1,3,1,213,Need Attention
15342,130,7,103.19999999999999,1,2,2,1,122,Need Attention
15343,88,6,109.2,2,2,2,1,222,Need Attention
15344,33,5,107.55999999999999,2,1,2,0,212,Potential Loyalist
15345,46,1,29.9,2,1,1,2,211,At Risk
15346,333,3,47.10000000000001,1,1,1,2,111,At Risk
15348,73,1,15.0,2,1,1,2,211,At Risk
15349,159,12,67.76,1,2,1,1,121,Need Attention
15351,13,38,326.12999999999994,3,3,3,3,333,Loyal Customers
15353,255,8,59.900000000000006,1,2,1,1,121,Need Attention
15355,30,2,55.6,2,1,1,2,211,At Risk
15356,32,103,530.0899999999999,2,3,3,3,233,Loyal Customers
15358,5,105,1725.94,3,3,3,3,333,Loyal Customers
15360,40,2,49.6,2,1,1,2,211,At Risk
15361,362,3,253.32,1,1,3,1,113,Need Attention
15364,96,5,89.56000000000002,1,1,2,1,112,Need Attention
15365,26,19,430.58000000000004,3,3,3,3,333,Loyal Customers
15366,76,12,166.44,2,2,2,1,222,Need Attention
15367,58,14,369.12,2,2,3,1,223,Need Attention
15368,22,1,279.24,3,1,3,0,313,Potential Loyalist
15370,72,19,463.45000000000005,2,3,3,1,233,Need Attention
15372,138,6,449.55999999999995,1,2,3,1,123,Need Attention
15373,9,23,425.07000000000005,3,3,3,3,333,Loyal Customers
15376,41,24,314.19000000000005,2,3,3,1,233,Need Attention
15379,170,45,867.5200000000002,1,3,3,1,133,Need Attention
15380,9,7,198.2,3,2,2,0,322,Potential Loyalist
15382,15,62,1337.9600000000005,3,3,3,3,333,Loyal Customers
15384,170,7,103.99,1,2,2,1,122,Need Attention
15385,41,1,10.2,2,1,1,2,211,At Risk
15386,187,3,35.28,1,1,1,2,111,At Risk
15392,5,19,393.5799999999999,3,3,3,3,333,Loyal Customers
15393,282,3,43.2,1,1,1,2,111,At Risk
15394,10,12,354.71999999999997,3,2,3,0,323,Potential Loyalist
15395,326,2,31.85,1,1,1,2,111,At Risk
15396,113,6,101.28,1,2,2,1,122,Need Attention
15397,290,1,14.850000000000001,1,1,1,2,111,At Risk
15398,17,12,239.34000000000003,3,2,3,0,323,Potential Loyalist
15399,2,12,186.22000000000003,3,2,2,0,322,Potential Loyalist
15400,129,2,105.4,1,1,2,2,112,At Risk
15402,149,6,68.50000000000001,1,2,1,1,121,Need Attention
15405,190,2,15.440000000000001,1,1,1,2,111,At Risk
15406,32,13,91.3,2,2,2,0,222,Potential Loyalist
15407,34,28,329.27000000000004,2,3,3,3,233,Loyal Customers
15408,265,10,110.75,1,2,2,1,122,Need Attention
15410,85,25,633.1500000000001,2,3,3,1,233,Need Attention
15411,27,23,321.45,3,3,3,3,333,Loyal Customers
15412,172,1,11.8,1,1,1,2,111,At Risk
15414,10,5,96.58,3,1,2,0,312,Potential Loyalist
15415,314,12,158.35000000000002,1,2,2,1,122,Need Attention
15416,65,28,552.7900000000001,2,3,3,3,233,Loyal Customers
15417,86,6,111.0,2,2,2,1,222,Need Attention
15419,25,2,34.4,3,1,1,2,311,At Risk
15421,59,6,112.1,2,2,2,1,222,Need Attention
15422,324,1,15.299999999999999,1,1,1,2,111,At Risk
15424,255,3,49.56,1,1,1,2,111,At Risk
15426,20,38,183.03000000000003,3,3,2,3,332,Loyal Customers
15427,34,49,213.14999999999992,2,3,2,3,232,Loyal Customers
15428,16,3,46.620000000000005,3,1,1,0,311,Potential Loyalist
15429,27,14,104.09,3,2,2,0,322,Potential Loyalist
15432,24,2,40.2,3,1,1,2,311,At Risk
15433,268,4,55.56,1,1,1,2,111,At Risk
15434,9,6,141.5,3,2,2,0,322,Potential Loyalist
15435,23,6,35.74999999999999,3,2,1,0,321,Potential Loyalist
15436,13,69,231.13000000000002,3,3,2,3,332,Loyal Customers
15437,263,11,56.43000000000001,1,2,1,1,121,Need Attention
15438,132,3,26.299999999999997,1,1,1,2,111,At Risk
15440,55,14,56.44,2,2,1,1,221,Need Attention
15443,2,87,771.3000000000002,3,3,3,3,333,Loyal Customers
15444,10,53,334.65,3,3,3,3,333,Loyal Customers
15445,265,1,25.5,1,1,1,2,111,At Risk
15447,331,2,28.52,1,1,1,2,111,At Risk
15448,313,6,96.2,1,2,2,1,122,Need Attention
15449,27,12,211.42999999999995,3,2,2,0,322,Potential Loyalist
15450,31,2,25.4,2,1,1,2,211,At Risk
15452,30,14,172.77,2,2,2,0,222,Potential Loyalist
15453,2,67,278.29,3,3,3,3,333,Loyal Customers
15454,363,7,48.55,1,2,1,2,121,At Risk
15456,284,12,70.84,1,2,1,1,121,Need Attention
15457,263,9,32.97,1,2,1,2,121,At Risk
15458,26,1,23.4,3,1,1,2,311,At Risk
15460,355,6,17.549999999999997,1,2,1,2,121,At Risk
15462,95,1,19.799999999999997,1,1,1,2,111,At Risk
15463,30,2,45.8,2,1,1,2,211,At Risk
15464,339,33,177.55,1,3,2,1,132,Need Attention
15465,83,16,896.75,2,3,3,1,233,Need Attention
15466,86,11,45.25000000000001,2,2,1,1,221,Need Attention
15467,10,9,97.98,3,2,2,0,322,Potential Loyalist
15468,52,5,95.75,2,1,2,1,212,Need Attention
15469,51,3,75.6,2,1,1,2,211,At Risk
15471,3,13,53.449999999999996,3,2,1,0,321,Potential Loyalist
15472,114,15,59.8,1,2,1,1,121,Need Attention
15473,15,2,306.0,3,1,3,0,313,Potential Loyalist
15475,78,6,98.61000000000001,2,2,2,1,222,Need Attention
15478,41,12,230.69,2,2,2,1,222,Need Attention
15482,16,17,1770.2,3,3,3,3,333,Loyal Customers
15483,162,22,52.84000000000001,1,3,1,1,131,Need Attention
15484,2,36,760.8399999999998,3,3,3,3,333,Loyal Customers
15485,31,10,177.67,2,2,2,0,222,Potential Loyalist
15489,23,15,435.46,3,2,3,3,323,Loyal Customers
15491,101,32,595.54,1,3,3,1,133,Need Attention
15492,75,7,122.32,2,2,2,1,222,Need Attention
15493,33,49,320.51,2,3,3,3,233,Loyal Customers
15494,22,27,322.28000000000003,3,3,3,3,333,Loyal Customers
15497,18,4,288.6,3,1,3,0,313,Potential Loyalist
15498,3,99,2621.029999999999,3,3,3,3,333,Loyal Customers
15500,9,18,330.00000000000006,3,3,3,3,333,Loyal Customers
15502,16,30,1135.33,3,3,3,3,333,Loyal Customers
15503,363,14,41.6,1,2,1,1,121,Need Attention
15504,82,4,16.9,2,1,1,2,211,At Risk
15505,53,21,972.86,2,3,3,3,233,Loyal Customers
15506,23,33,221.00000000000006,3,3,2,3,332,Loyal Customers
15507,172,12,146.47,1,2,2,1,122,Need Attention
15508,190,21,281.84,1,3,3,1,133,Need Attention
15511,12,34,230.19,3,3,2,3,332,Loyal Customers
15512,360,1,15.299999999999999,1,1,1,2,111,At Risk
15513,34,73,3305.51,2,3,3,3,233,Loyal Customers
15514,13,39,1022.49,3,3,3,3,333,Loyal Customers
15516,47,4,9.9,2,1,1,2,211,At Risk
15517,234,8,95.78000000000002,1,2,2,1,122,Need Attention
15518,65,46,411.7699999999999,2,3,3,3,233,Loyal Customers
15520,2,4,64.38,3,1,1,0,311,Potential Loyalist
